a1, a2
-0.0278047450326, 0.542022637559
0.261765024292, 0.372283265848
0.71611684154, -0.759152581857
-0.813361448889, 0.624505190728
-0.800795847399, -0.60473332713
0.399084919891, 0.949967285001
0.421336590054, 0.0806796986448
-1.02357133478, -0.265317826858
-0.540759483143, 0.839547554833
0.218989373158, -1.02160943822
0.0614486066963, 1.01234645429
-0.511945318209, 0.0447484999625
-0.814795312311, -0.661349233533
0.317855853407, -0.37869518652
0.526101053712, 0.874826473545
0.331976649423, -0.406220950424
0.148702071535, -1.01336490348
0.446132175257, 0.91671701602
0.469269471134, 0.117749328489
0.50672381141, -0.0901663728269
-0.500118515433, 0.857588562508
0.493901509033, -0.922612930915
0.37406667335, 0.302490152156
0.502024535923, -0.00219151596262
-0.964308787181, 0.198458043305
-0.118676634496, -0.993150454454
-0.448556044295, -0.250685693665
0.501936051938, -0.0380092856481
0.154294240085, -1.00755432446
0.462380698002, 0.176697980779
0.23657050977, -0.48761973759
0.197477844076, -1.052582984
-0.649628842575, 0.676747823654
-0.884326694902, -0.604780183938
0.872611193221, 0.100252609456
-0.0159750439654, 0.381602093083
0.508518358112, 0.0382191168542
-0.872799826028, 0.483348165782
0.818348184818, -0.598429552967
0.235851918748, -1.0641234772
-0.54564967275, -0.167128168759
0.451857367605, 0.929724492328
0.44597358305, 0.0220961439701
-0.478805192591, 0.0295534296912
0.9016138163, 0.271576312433
0.228736973983, -0.967433782292
-0.520127482672, 0.185025492823
0.519446209555, -0.902841231683
-0.35080626771, 0.305082974733
0.390037905591, 0.286027512847
0.119405622678, 0.953643596727
0.487529243953, 0.897747020111
-0.988175559173, 0.1103330732
-0.801258552845, 0.702544690301
-0.377472544616, 0.400940976453
-0.502045791036, -0.138799466579
0.325087659857, 0.320988765683
-0.785397243273, 0.651875034814
-0.00282346807947, -0.494736324707
-0.0863414377979, -0.476961513504
0.018795831175, -0.544259291802
0.323107045629, -0.832391447244
-0.427872999484, 0.943743725414
0.637180619141, 0.708676839148
0.544780545713, 0.109154306129
0.435537287587, 0.336825906727
-0.475830457809, 0.21460305338
0.467830252103, 0.0655059957893
0.142709575201, 0.462845201603
0.882706061225, 0.212381260759
0.407026105228, -0.258777709478
1.07279141198, 0.276798029108
-0.337531039469, -0.401303662647
0.914999175408, 0.273462956516
-0.373264756647, -0.231603714946
0.506426364258, -0.191281052295
0.146857103173, -0.417114855913
-0.896677992242, 0.241360382548
-1.01337951635, 0.0685260310228
0.471363193417, 0.146285339307
0.685500861386, -0.809583101053
-0.386493639387, -0.311320335275
0.88883944874, 0.442043885192
0.126067203688, -1.03703480911
0.638366580121, -0.771159031234
0.625600615544, -0.783996390587
-0.455377840136, 0.118335328277
0.842907569745, -0.519159922821
-1.03609233554, -0.433219317258
0.175232650668, 0.96662509074
-0.476826394908, 0.0424294934177
0.368576910961, 0.16625323974
-0.187917613504, 0.407294153152
0.0357092177409, 0.97159753737
-0.338538654724, 0.395522319581
-0.546649772389, -0.0603872591788
-0.346149726358, -0.270297187948
0.268021991425, -0.891491567028
-0.00943215421311, -0.533552128219
0.942410346359, 0.29180676464
0.858275482989, 0.310889483492
-0.40664805748, -0.2839981554
-0.475211675327, 0.237405670299
-0.650903486785, 0.765630160979
0.857098049326, -0.51311212051
-0.0489758975009, 0.929550926549
0.674312560229, 0.708451496339
-1.06775588502, 0.31359693332
-0.926790041585, -0.324807892927
-0.603883552086, -0.780973033464
-0.4890513878, 0.26805522927
0.488829126965, -0.198606956513
0.426762654077, -0.0549251176634
-0.68059014905, 0.742305677141
-0.164476612308, -0.447169024498
-0.279767210057, 0.425649732464
0.258499857481, -0.990364097147
-0.54191511487, -0.187155568418
-0.263546264172, 0.393453565134
0.462437574508, 0.950410307623
0.417133987088, -0.0559709564548
-0.516493998597, 0.231444041605
0.465210935475, -0.28522625445
0.205767643331, 0.486354499661
0.961856949473, -0.306151457438
-0.233477716401, 0.382306932806
-0.103530582534, 1.03513360573
0.46502452789, -0.126471678453
-0.0758718719704, 0.507019394764
0.822406679953, 0.444221540484
-0.337479071204, -0.351630170354
-0.490188334794, -0.266341330531
-0.391097484354, -0.412622426368
0.426583094314, -0.306008712235
0.433224489113, 0.138581125455
0.71089898315, -0.706969152673
0.108127232334, 0.459924274997
0.31149087754, 0.432006520191
-0.453652307866, -0.0702508735796
-0.222247889127, -0.432951424296
-0.423952352972, -0.0428360930039
0.887723313986, -0.29145657854
-0.473154070588, -0.0984544448593
-0.127925392248, 0.454240531169
-0.520807499221, -0.840444706902
0.88737775959, -0.649816888921
-0.967844794403, -0.228674805877
-0.842879042783, -0.685982754702
0.290016800344, 0.504026778238
0.346100136882, 0.945775554182
-0.079670504692, 0.992308478877
-0.341727367875, 0.912094848676
0.476674335218, -0.12230310637
0.700881440864, 0.739482814818
-0.973372667633, 0.115012909865
-0.437219883919, -0.162730880101
0.199117471196, 0.411771980027
0.47751814063, -0.0967942412786
0.520826986306, 0.153812509099
0.150635753195, 0.448202552726
-0.0065717858099, -0.49003798409
-0.749915924289, 0.69078972853
0.261155509756, -0.49607611342
1.06406911644, 0.0386545796385
-0.876331415232, 0.441275622188
-0.780384502058, 0.633478004042
0.0825549568542, -0.522630243091
-0.184678296405, 0.440134930694
-0.385040173577, 0.858655229744
1.01760280746, 0.0774981892984
0.0500963234057, -0.939115570971
0.400725587906, 0.26218315719
-0.910907639742, 0.291025032145
0.417438858182, 0.243933525466
0.078076238483, 0.453382787463
0.0735889279748, 0.568835439306
-0.119382244005, -0.437843217874
-0.900579683441, -0.440228554547
-0.531669606014, -0.0389314387641
-0.247284302821, 0.978303234514
-0.0995320563162, 0.958499117692
0.0708687960549, 1.05361736805
0.341799497515, -0.417543054509
0.265813682281, -0.935181069891
0.721192817119, 0.632872226003
-0.227991167595, 0.444933698472
0.801544261985, -0.622449289274
-1.03470200335, 0.114698727798
0.00231443193441, -1.01909947483
-0.14249599262, -0.494575534937
-0.458155505809, -0.128967305425
-0.143578510936, -0.982179685504
-0.276460555665, 0.288517582935
-0.946683954496, -0.328856160345
0.800695164317, -0.351701502425
0.202481259485, 0.950808137913
-0.527951860751, 0.835324675213
0.927101193458, 0.228439537233
-0.290196008704, -0.390214640409
0.319593457787, -0.339323743323
-0.742155550397, -0.702358594697
0.836017501392, -0.624039464092
-0.790254729849, -0.64239747302
-0.243288548069, 0.946200719438
-0.371591921852, 0.240255977959
0.44637299511, -0.286469715731
-0.0524127116777, 0.534834322801
-0.54396525373, -0.82883665437
0.398863766399, -0.93179850142
0.840101312579, -0.422059744443
-0.0768725280799, -0.472259553842
-0.482534109643, 0.886204591071
-0.55378396166, 0.0254979587733
-0.486398483319, 0.0686743112876
-0.410449190842, -0.389012335767
-0.340438746576, -0.294770106692
-0.515214986011, 0.135952437097
0.477970296607, -0.20879670763
0.250948005701, 0.312195910992
0.469249310259, -0.278527574808
0.892509887843, 0.443260185485
-0.0758570260564, 0.526071667103
0.212884015006, -1.03360045169
-0.93629873545, -0.230310756374
-0.530293592692, -0.844323388303
0.0747289655655, -0.536289436822
-0.166016781607, -0.989750605275
1.03356980687, 0.102042072895
0.253509782485, 0.940823509393
0.874171390428, 0.293649657316
-0.877275494878, 0.483015349435
0.88560000801, 0.305697829257
0.39422337432, -0.839105652638
0.198929867155, -0.47137992468
0.292746888115, 0.992516081715
-0.274033701672, -0.526741893087
-0.428864015108, -0.217672439356
-0.914344922055, 0.233742897657
0.514718255402, -0.977264057346
-0.0695676993233, -0.533457585074
-0.543959598154, -0.0999824089329
1.00042340099, -0.0635395418211
0.990272709509, -0.262973317267
0.0909879398706, -0.484123344343
0.241082978097, -0.445266580306
-0.848061796747, -0.62007153596
-0.236389893757, 0.430582092497
0.311922381646, -0.837684473326
-0.807170856067, 0.372467523413
0.943064956558, 0.45992103376
-0.270111958181, 0.388788830091
-0.48669767414, -0.0280738367852
0.49243123135, 0.783054906729
0.265732946104, -1.01129124698
-0.525220490056, -0.114222263295
0.403709568708, -0.0478872203468
-0.412788327895, -0.399471897159
-0.263935247636, -0.470209026459
-0.466319478976, 0.18521898368
-0.0893686154938, -0.442999966258
0.612358555841, -0.151848447362
-0.521761899298, 0.940097215719
0.436302530556, 0.270161714473
-0.48311605459, -0.180793448466
0.397255857725, -0.300145313114
0.217324445336, 0.462556309189
-0.00145222873653, -0.536166655792
0.434095092516, 0.397743921065
0.358141869812, -0.987751570776
-0.107188415399, 0.465631707521
0.39282848041, 0.331610961526
-0.602610690634, 0.829595121056
0.0286219094859, 0.522920433337
0.960145714754, 0.220282601873
-0.185459221586, 0.450213387246
-0.492272105651, -0.236011731657
-0.383650015876, 0.13240749977
-0.377003087281, -0.95834707049
0.454663648457, -0.212873226137
-0.438750540604, -0.81729178964
0.194829767302, -0.486847304932
0.588695715277, 0.762775933228
-0.968768431322, -0.119133181468
0.474799366543, 0.269492640093
-0.511978875349, 0.183452640694
-0.798154419293, -0.413861590549
1.02513802757, -0.114212223096
-0.42846958372, -0.15823139394
-0.497168601494, -0.0155934996198
0.247469347579, -0.998058472984
-0.508481715686, 0.190973237441
-0.181526171212, -1.03235242357
-0.199694147774, 0.982944263812
-0.265266427689, 0.423059262884
-0.167291292951, -0.497912998308
0.142072826732, -0.982239019021
1.07574542488, -0.195905749639
-0.212528270336, -1.00995447337
0.67490205526, -0.746046463097
-0.0282295612598, 1.01986807103
-0.364402653933, 0.241128242785
-0.25543598745, 0.457821851673
-0.361010083028, -0.843011875217
-0.402870144618, -0.279605506333
0.0253534800857, 0.492516144413
0.677414719942, 0.73802020461
0.400852237495, -0.444357201364
-0.462493630056, -0.00718625669744
0.0539804724151, 0.960241482798
-0.696106969669, 0.682305735411
0.780717880412, -0.733921087199
-0.959822522391, -0.111181767321
-0.197366635789, 1.00733393208
-1.0256045765, -0.254873138573
0.493108655685, 0.202265866739
0.341170023696, 0.868478606604
0.124954757835, 0.447989613064
0.418405768002, -0.195237292183
0.275131641704, 0.368980635813
-0.747275203845, 0.667521451961
0.305081145536, 0.367924288643
0.960211531085, -0.201574793632
-0.571349729936, 0.0216604377788
-0.471934344361, -0.117025832427
0.360923311287, -0.368550189904
-0.484780622594, -0.274940732784
-0.156459343449, 0.494977557492
0.524440294674, 0.106875632883
-0.0167855503285, -0.419919788275
-0.104173596517, 0.529705189751
0.464733454515, 0.170088004786
0.353393080836, -0.102129213822
0.0476929417525, -0.976487274123
-0.497450409511, 0.203398912302
-0.0494251691199, -0.492639871233
-0.554993540737, -0.814435025235
0.0982335601167, -0.451492389677
0.99823770038, -0.137618304556
-0.268267084475, -0.382170611221
-0.0524918771015, 0.522447736248
0.8817608884, 0.610483314054
0.0537849691007, -0.531395979087
-0.450058821814, -0.425707139572
-0.476705158821, -0.125417230272
0.169108422613, 1.02558442209
-0.394257397357, 0.34873872743
0.165270058858, -0.512846414729
-0.524854093615, -0.0680051965986
1.03258234879, 0.0929932419607
-0.555111767855, -0.851254701277
0.434508599917, -0.150111415402
0.375273027289, -0.370458977334
0.568794559036, 0.82539911223
-0.170068295965, 0.461925580255
-0.0261172855637, 0.51433059548
0.76321510222, 0.376188577395
0.49722021076, 0.941696166415
0.387501105843, 0.152651116077
-0.136862527047, 0.989102935116
-0.509263250301, -0.823839980239
0.434342907853, 0.0693662550503
0.482460434577, 0.00289726391436
0.467512905079, 0.225792052162
0.354058181626, 0.933639316044
0.466094072424, -0.198663593454
-0.0935734932419, -0.938791030134
0.00746616797236, 0.416757554115
0.312777388412, -0.911532938592
0.909402267729, -0.421019170573
-0.384493484519, -0.269342540674
-0.825292238613, 0.484299347596
0.0470489851917, 0.550471611586
0.443983209399, -0.388753565016
0.4523583009, -0.178776621656
0.163424781073, -0.549262963568
0.49897011678, -0.748923926282
-0.770638722465, -0.589903454235
-0.0118353741239, -0.4805451005
-0.896038469604, 0.534566496052
0.12171247032, 0.513661993293
0.410234671405, 0.20422799151
0.200802729591, -0.514807664566
-0.230016412153, -0.965616620299
0.434818298584, -0.110728079202
0.845442459598, 0.371363699574
-0.191978979677, -0.461135720104
-0.40924595825, 0.235579653098
0.362371345418, -0.421385228887
-0.718105284966, 0.808067246914
-0.180763620346, -1.03617987521
-0.727061296666, 0.757155684952
0.093132218934, 1.01388726832
0.453196860049, 0.149536342824
0.397026039408, 0.318701008315
0.241828703805, 0.93773710884
-0.434371461755, 0.237833407165
0.274560860881, -0.447319694719
0.413670974058, 0.225101393677
-0.0501316563513, 0.41329391445
1.04621807375, -0.0948962775709
-0.635829462978, 0.782512738512
0.947373199456, -0.14720571549
0.324754312484, -0.388572774049
0.368742040984, -0.377629050873
0.996634518987, 0.27835947265
-0.415774266995, -0.314252741908
-0.491344600144, -0.908105163857
-0.198534555645, 0.992841776792
-0.383244006435, 0.331685847709
-0.251013446359, -1.04022902328
-0.851387620206, -0.397325862226
-0.66773756077, -0.789048467277
-0.419802573582, -0.270439580597
0.120393374025, 0.425055617885
0.158840063703, 0.446835551944
-0.167076682709, -0.369798701268
-0.984098878071, 0.0788462487095
0.978513643325, 0.155096091651
-0.245291595339, -0.95306265238
-0.937359824973, -0.412903237278
0.523026931365, 0.321499711356
0.136606642262, 0.477368776024
-0.929639214775, 0.398224798513
-0.16380384449, 1.13473038483
0.492569244825, 0.0886910753083
0.542990296748, -0.0629563057247
0.645032790566, 0.740972547028
0.0579593506067, -0.979149730868
0.4482399909, -0.853308419785
0.353611681601, 0.258233177721
0.426181033123, 0.217068795591
0.476548766503, 0.221804240522
-0.579241197155, 0.750709479603
0.153320217214, -0.942257873197
0.693827004589, 0.671325223673
0.503379035068, 0.0926376825604
-0.498612920032, -0.282130630193
0.851189840403, 0.680221511368
-0.42669261469, -0.229424196243
0.163406577101, 0.553312935981
0.502810735941, -0.286455423753
-0.289214707427, 0.357470601099
-0.426000318954, 0.377034190006
0.473774633016, -0.234045826146
-0.441584526587, 0.033210229017
-0.413041864222, 0.357601651072
1.02945575337, 0.0211621242787
0.544188002542, 0.875971525852
-0.979746363728, -0.378686847764
0.923112841792, -0.00521409156756
0.292413677739, 1.03423272634
0.376263221448, -0.492501885071
0.401634161204, -0.407279470138
0.729109752327, -0.736642760513
-0.520574617758, 0.191839824683
0.882137170519, 0.417507690736
-0.939798734763, -0.226988106489
-0.323515140775, 0.296241017157
-0.00234505854775, -0.448968771831
0.200661056277, 0.969484663976
1.05274309918, 0.0499833600911
0.409106892414, -0.322025569021
-0.723428972513, -0.634729706487
-0.553397573958, 0.10032778288
0.308742723598, -0.459704692679
-0.462744492945, 0.0875172526391
0.475329246601, 0.266072638019
0.389588543896, 0.294308154808
-0.942582298711, 0.288341187467
0.406437371436, -0.292054679069
-0.0330404308994, -0.48213028405
1.01114049265, 0.0837050025259
-0.883264816606, -0.468023284272
1.07718842781, -0.293121126561
0.0317913717115, -0.534625260169
-0.0198491417226, 0.496228094989
-0.497765936567, -0.155128358562
-0.446200642072, -0.89141874519
0.931759841692, -0.284194978535
0.299731413021, -0.419387480523
-0.430485382039, -0.851591693122
0.618911877142, -0.717794607101
-0.854306092812, 0.432554545224
0.183038203063, 0.410753114754
-0.46738531976, -0.829286137131
0.67764006463, -0.725463870805
-0.364461218696, -0.218303088018
-0.153397427298, -0.483353871264
0.812289079108, -0.653311216217
-0.404965834262, -0.2064482208
1.06765375392, 0.170755403384
0.434928202569, -0.191925375733
-0.293489190783, -0.245835136192
0.59459295788, -0.261644708469
0.422147171189, 0.329425688612
0.928899144048, -0.416773832642
0.513445879429, -0.879631928656
-0.625357150109, -0.656528377893
0.164976615598, -0.42545929829
-0.876419602865, 0.498772673513
-0.675156225829, 0.658154477041
0.208618402662, 0.549893266353
-0.870157528091, 0.366488560667
0.89148927549, -0.33353786933
0.480740878231, 0.0750696122777
0.93269711294, -0.369099468753
0.456927534932, -0.100745197632
0.645790584526, -0.750316621911
0.988372162202, 0.032757847475
0.93421708615, -0.464187466472
0.458031111937, 0.195041750079
0.832747180849, 0.583193726137
0.471668678552, 0.0952184901799
0.0881580351103, 0.469690899682
0.689051036051, -0.818888327383
0.182802646996, 0.376577164121
-0.0134592873005, -0.457316327514
0.155979344411, -0.505494124592
-0.509337082783, 1.00813350632
-0.323874505427, -0.979241327475
0.267284280196, 0.4286254744
0.188214964687, -0.954895646808
-0.434287681894, -0.849147519552
0.72335145682, 0.713086324209
1.00115203652, -0.0417349864299
0.248728063919, -0.436643226127
0.311527033523, 0.421531659558
-0.169006657563, 0.473158057411
0.36773892414, -0.970519660204
0.40509287474, 0.154512764951
0.511662126988, 0.0584192359833
-0.969372369583, 0.0514860996011
0.914787875482, -0.409660525883
-1.00262852293, -0.206577538492
0.409224348591, 0.0613588918523
0.758101985843, -0.67168268338
-0.507038263796, 0.0934313547994
0.482741731458, 0.132297188322
-0.585982401871, 0.792582759844
0.258141966994, 0.549535563409
-0.776143024391, -0.560472385642
0.447741469669, -0.163653418365
0.497189846551, 0.313902565858
0.784950475427, 0.531120993145
0.655956806463, -0.834898396505
0.302839239457, 0.473450604517
-0.602307416957, 0.814796666211
0.741667762482, -0.653988741259
-0.280788423289, 0.311371594962
0.903491559882, -0.41051818068
-0.211919920859, 0.929644675634
-0.217079353004, -0.429949587513
0.976111558802, -0.081267369959
0.00160364719931, 0.486171840816
-0.554862231312, 0.0491483993568
0.287288328717, -0.497182961235
0.92180520322, -0.0547077706692
-1.01944294083, 0.175889423405
0.227792505551, 0.999663753599
0.268652989325, -0.921496526173
-0.381762176678, 0.144425737927
0.541195458287, -0.0657800403486
-0.000605880183144, 0.525175199471
-0.0638664569549, 0.493546718023
0.174112210296, 0.936436749539
-0.439448633441, 0.856864635002
0.19199344869, 0.530078675293
-0.473753609991, 0.846775698342
0.443635712555, 0.285632075753
-0.461847257658, 0.200794507578
-0.841663315066, -0.483770364623
-0.703121548276, 0.782512978828
-0.899938658294, -0.307614464975
0.274736283074, 0.476557968208
0.520051673082, -0.859996712267
-0.397716235458, 0.332486570971
-0.42253776285, -0.906805206306
0.930640278593, 0.053129962203
-0.26237792275, -0.96955670467
0.434476951097, -0.823896413059
1.07485961415, -0.112426495048
0.124037240148, -0.552254485667
-1.08308079835, 0.136793083381
-0.682040885275, 0.676514053503
-0.0246578580638, 1.07065203887
0.106366387857, 0.454934378371
-0.961797383775, 0.0626176847787
-0.668802352981, -0.69829807446
-0.480199080542, 0.172707735027
-0.316307997314, -0.966330354846
0.00233575578711, 0.907672865185
-0.312541577629, 0.41081740713
-0.216041611936, 0.311113687707
0.19013036921, -0.41189087363
-0.21308009541, -0.437591466776
0.298517038431, 0.959191211891
-0.565705375467, 0.805819701125
0.222929894085, 0.446920988019
-0.47134404966, -0.295590739578
0.0570727088709, -1.01138450601
0.472426194521, 0.247140014985
-0.277082193049, -0.437996792498
0.525704530228, 0.242388523031
-1.03779839994, -0.0959088388006
-0.35995878446, -0.925731591164
0.46467343254, -0.222679919194
0.573991201593, 0.229162271037
-0.502567805486, -0.0776455335896
-0.454681162505, -0.889610692558
0.439813699913, 0.179193970002
0.199661002267, -0.935770598797
0.0675521070682, -0.977728576703
-0.0464539925711, 1.02187263521
0.566120859879, -0.0573829378532
0.393221159462, 0.299263122625
1.13124853693, 0.16031514369
-0.420571236474, 0.0117439901767
0.604571868705, 0.810909659582
-0.680189331815, -0.842442217515
0.830076529006, 0.532017569902
0.0169770945416, 0.481021998812
-0.866433024291, -0.386860388004
0.958705854739, 0.520619479668
-0.127006321528, -0.420189368119
-0.340147686351, 0.897929892052
0.555329692674, 1.01878223937
-0.797219079254, 0.679319694909
-0.49096988803, -0.140244066873
-0.0116430495755, 0.530073147609
0.515899228461, -0.915009359557
-0.345556741648, -0.274950314789
0.34679301686, -0.343255605472
-0.556864968942, 0.723919686933
-0.162328649768, 0.406193961462
0.0369963016994, -0.545835344855
-0.732949136304, 0.5922296203
0.344734713028, 0.404223562324
-0.492557928803, 0.0331093012933
0.491939929632, 0.0112637925275
0.898698580947, 0.531401497383
-0.523717509935, -0.0568928881235
0.917937525519, -0.266164167169
1.04668455885, -0.0398006242522
-0.816899780572, -0.549943620423
0.470000249602, 0.866564160076
-0.0978402264085, -0.535098099383
0.730905359572, 0.709852614721
0.120161953771, 0.502466216545
-0.665336297037, 0.627529183854
-0.401982387749, 0.213120315891
-0.356063626506, -0.434958634131
0.838880426519, 0.688443911503
0.460725761399, 0.0585291697208
-0.336083997592, 0.348683986769
-0.344894109168, -0.329432161265
0.436030017396, 0.220595050953
0.372046134671, -0.301487931669
-0.906782328016, -0.368588565769
0.669139675554, -0.678403182979
0.654412886179, 0.730932486318
0.931853207819, 0.255578522914
-0.573877004675, 0.775918574005
0.0706538126811, -0.995616338443
0.230869176171, -0.356579447242
-0.218824229075, 0.373966587048
-0.330300860427, 0.39230053255
1.00104921489, -0.117230130983
0.50211584182, 0.133003081596
0.368784481077, 0.924039304433
1.03424327502, 0.0344449287356
-1.03048451176, -0.0901237711892
-0.658526650606, -0.794093037019
-0.3243478649, 0.351854161142
0.393253104964, -0.303884426689
-0.474439493293, 0.214070085314
0.457363163218, 0.205130517115
0.388468642118, -0.303509265613
-0.284854113244, 0.435171790752
0.444876371567, 0.0508516472712
0.462367278201, -0.171686548077
-0.409589851953, 0.420089591271
-0.0582534257932, -0.519546671792
-0.973492638601, 0.411697851131
-0.505103764519, 0.843394893085
-0.322062668409, -0.993255152493
-0.993092864688, 0.0587277519962
0.0507781986931, 1.03123030407
0.449732776611, 0.903322463684
0.267383436344, 0.326060613315
0.684642877395, 0.738296925822
-0.95258468026, 0.203074903842
0.185881061487, 0.407921879651
-0.0293627230645, -0.464658287883
-0.0679759715201, -0.499765138381
0.745525163471, -0.770145921655
-0.368714266192, 0.289452044573
0.522151919459, -0.0942939279413
0.971622756754, -0.435171317481
0.650471224231, 0.708763486596
0.331672431486, 0.384891692876
-0.83604147066, 0.466310383057
0.150297514097, -0.468842424578
-0.25039095571, -0.905446817593
0.35605877068, 0.93829182312
0.588273038768, -0.769214299562
0.453224757637, 0.371237927237
-0.487558162637, 0.0545688945471
-0.171839858155, 0.461880548995
-0.968872458728, -0.4841475219
-0.998401883715, -0.0707416049547
0.390632134679, -0.275135490043
0.8984585575, -0.257720258105
0.190119119061, -0.959381725116
0.166413337459, 0.46499133264
0.864767220558, -0.491884354016
-0.192830707611, -0.418405044947
0.463230743697, -0.992527910834
0.408009540737, 0.242121986013
-0.416109878535, 0.192062780955
0.72454163266, -0.789984464601
0.26777151673, 1.03039149056
-0.556372856238, -0.00478995949157
-0.27928052585, 0.350657664142
0.100355343817, -0.596605694885
-0.240288746555, -0.320288455083
0.344445190097, -0.472541125011
-0.954712470348, 0.285372620941
-0.0713006368572, 1.01257504107
-0.250906527652, 0.455481083537
0.544381236123, 0.0529439816153
0.509745840359, -0.0122611573933
0.0392170663994, -0.997366182136
-0.144015926684, -0.954212647723
0.392577487346, 0.154038494943
-0.366525198412, -0.242456986124
-0.836929934109, 0.408392202457
0.202276639552, 0.57834973765
-0.468256290422, -0.115692363855
-0.26228120862, 0.491971057865
0.527699271506, 0.00297686140873
-1.0242393869, 0.0149795790922
0.0724964870284, 0.475328084581
0.283398489404, 0.335767456899
-0.0983517476304, -0.938329529207
-0.401983608574, 0.197902114057
-1.02182598427, -0.248962600171
0.000650959587792, 0.965150542592
